INN|NameOrg|Surname|Name|Patronymic|Okved|Okveds|Address|Employee Count|Founders|Managers|Income|Expense|Phones|Emails
5916034198|"ООО ""СТРОЙКОНТРОЛЬ"""||||43.29|Производство прочих строительно-монтажных работ,Производство прочих деревянных строительных конструкций и столярных изделий,Производство строительных металлических конструкций, изделий и их частей,Ковка, прессование, штамповка и профилирование, изготовление изделий методом порошковой металлургии,Обработка металлов и нанесение покрытий на металлы,Обработка металлических изделий механическая,Производство замков, петель,Производство крепежных изделий,Производство прочих готовых металлических изделий, не включенных в другие группировки,Производство прочих металлических изделий,Производство прочих изделий из недрагоценных металлов, не включенных в другие группировки,Производство электромонтажных работ,Производство штукатурных работ,Работы столярные и плотничные,Работы по устройству покрытий полов и облицовке стен,Производство малярных и стекольных работ,Производство прочих отделочных и завершающих работ,Производство кровельных работ,Работы строительные специализированные прочие, не включенные в другие группировки,Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Торговля оптовая неспециализированная,Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах,Торговля розничная металлическими и неметаллическими конструкциями в специализированных магазинах,Деятельность автомобильного грузового транспорта,Предоставление услуг по перевозкам,Деятельность по складированию и хранению,Деятельность почтовой связи прочая и курьерская деятельность,Деятельность курьерская прочая,Деятельность в области инженерных изысканий, инженерно-технического проектирования, управления проектами строительства, выполнения строительного контроля и авторского надзора, предоставление технических консультаций в этих областях|Пермский край, г Краснокамск, ул Февральская, д 21 к а|37|Горшенева Мария Леонидовна,Блинов Игорь Сергеевич|ФИО: Горшенева Мария Леонидовна, Должность: ДИРЕКТОР|69515000.0|64465000.0|,+7(902)4710325, +7(902)6406106|stroikontrol.ooo@yandex.ru
5916034215|"ООО ""ВЕКТОР-В"""||||46.69|Торговля оптовая прочими машинами и оборудованием,Деятельность агентов по оптовой торговле прочими видами машин и промышленным оборудованием,Деятельность агентов, специализирующихся на оптовой торговле прочими товарами, не включенными в другие группировки,Торговля оптовая неспециализированная|Пермский край, г Краснокамск, ул Большевистская, д 33В, кв 30|1|Вшивков Сергей Александрович|ФИО: Вшивков Сергей Александрович, Должность: ДИРЕКТОР|0.0|1000.0|""|vshivkovayulia@mail.ru
5916034230|"ООО ""СВН"""||||43.21|Производство электромонтажных работ,Производство строительных металлических конструкций, изделий и их частей,Обработка металлов и нанесение покрытий на металлы,Обработка металлических изделий механическая,Ремонт металлоизделий,Ремонт машин и оборудования,Ремонт электронного и оптического оборудования,Ремонт электрического оборудования,Ремонт прочего оборудования,Монтаж промышленных машин и оборудования,Сбор неопасных отходов,Строительство автомобильных дорог и автомагистралей,Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения,Строительство коммунальных объектов для обеспечения электроэнергией и телекоммуникациями,Строительство водных сооружений,Строительство прочих инженерных сооружений, не включенных в другие группировки,Разборка и снос зданий,Подготовка строительной площадки,Разведочное бурение,Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха,Производство прочих строительно-монтажных работ,Производство штукатурных работ,Работы столярные и плотничные,Работы по устройству покрытий полов и облицовке стен,Производство малярных и стекольных работ,Производство прочих отделочных и завершающих работ,Производство кровельных работ,Работы строительные специализированные прочие, не включенные в другие группировки,Торговля оптовая бытовыми электротоварами,Торговля оптовая компьютерами, периферийными устройствами к компьютерам и программным обеспечением,Торговля оптовая электронным и телекоммуникационным оборудованием и его запасными частями,Торговля оптовая прочей офисной техникой и оборудованием,Торговля розничная прочая в неспециализированных магазинах,Торговля розничная аудио- и видеотехникой в специализированных магазинах,Торговля розничная мебелью, осветительными приборами и прочими бытовыми изделиями в специализированных магазинах,Торговля розничная музыкальными и видеозаписями в специализированных магазинах,Деятельность автомобильного грузового транспорта,Предоставление услуг по перевозкам,Деятельность вспомогательная, связанная с сухопутным транспортом,Управление недвижимым имуществом за вознаграждение или на договорной основе,Деятельность в области инженерных изысканий, инженерно-технического проектирования, управления проектами строительства, выполнения строительного контроля и авторского надзора, предоставление технических консультаций в этих областях,Технические испытания, исследования, анализ и сертификация,Научные исследования и разработки в области естественных и технических наук прочие,Деятельность по комплексному обслуживанию помещений,Деятельность по общей уборке зданий,Деятельность по чистке и уборке жилых зданий и нежилых помещений прочая,Деятельность по чистке и уборке прочая,Деятельность по благоустройству ландшафта,Деятельность по организации конференций и выставок,Деятельность зрелищно-развлекательная прочая,Ремонт электронной бытовой техники,Ремонт бытовых приборов, домашнего и садового инвентаря|Пермский край, г Краснокамск, ул Энтузиастов, д 14, кв 69|2|Кочнев Сергей Александрович|ФИО: Кочнев Сергей Александрович, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|9756000.0|8150000.0|""|svnperm@mail.ru
5916034247|"ООО ""ЭКОПРОМЛЕС"""||||02.20|Лесозаготовки,Предоставление услуг в области лесоводства и лесозаготовок,Распиловка и строгание древесины,Деятельность автомобильного грузового транспорта,Предоставление услуг по перевозкам|Пермский край, г Нытва, ул Володарского, д 88, офис 1|2|Зайлуддинов Солохитдин Пазилжанович|ФИО: Зайлуддинов Солохитдин Пазилжанович, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|29223000.0|29223000.0|""|""
5916034254|"ООО ""БЕРЛОГА"""||||23.69|Производство прочих изделий из гипса, бетона или цемента,Производство пластмассовых плит, полос, труб и профилей,Производство прочих изделий из пластмасс, не включенных в другие группировки, кроме устройств пломбировочных из пластика,Производство готовых строительных изделий из бетона, цемента и искусственного камня,Производство сборных строительных конструкций из бетона, цемента и искусственного камня,Строительство кораблей, судов и плавучих конструкций,Строительство прогулочных и спортивных судов,Деятельность агентов по оптовой торговле строительными материалами,Торговля оптовая неспециализированная,Торговля розничная прочими строительными материалами, не включенными в другие группировки, в специализированных магазинах,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,Торговля розничная по почте,Торговля розничная, осуществляемая непосредственно при помощи информационно-коммуникационной сети Интернет,Торговля розничная через Интернет-аукционы,Торговля розничная, осуществляемая непосредственно при помощи телевидения, радио, телефона,Деятельность по осуществлению прямых продаж или продаж торговыми агентами с доставкой|Пермский край, г Краснокамск, ул Чапаева, д 7, кв 4|1|Соболева-Шутемова Анна Владимировна|ФИО: Соболева-Шутемова Анна Владимировна, Должность: ЛИКВИДАТОР|0.0|5000.0|""|oooberloga@yandex.ru
5916034261|"ООО ""ПРОФИЛЬ"""||||42.11|Строительство автомобильных дорог и автомагистралей,Разработка строительных проектов,Строительство жилых и нежилых зданий,Строительство железных дорог и метро,Строительство мостов и тоннелей,Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения,Строительство коммунальных объектов для обеспечения электроэнергией и телекоммуникациями,Строительство водных сооружений,Строительство прочих инженерных сооружений, не включенных в другие группировки,Разборка и снос зданий,Подготовка строительной площадки,Разведочное бурение,Производство электромонтажных работ,Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха,Производство прочих строительно-монтажных работ,Производство штукатурных работ,Работы столярные и плотничные,Работы по устройству покрытий полов и облицовке стен,Производство малярных и стекольных работ,Производство прочих отделочных и завершающих работ,Производство кровельных работ,Работы строительные специализированные прочие, не включенные в другие группировки,Деятельность агентов по оптовой торговле сельскохозяйственным сырьем, живыми животными, текстильным сырьем и полуфабрикатами,Деятельность агентов по оптовой торговле топливом, рудами, металлами и химическими веществами,Деятельность агентов по оптовой торговле лесоматериалами и строительными материалами,Деятельность агентов по оптовой торговле машинами, промышленным оборудованием, судами и летательными аппаратами,Деятельность агентов по оптовой торговле мебелью, бытовыми товарами, скобяными, ножевыми и прочими металлическими изделиями,Деятельность агентов по оптовой торговле текстильными изделиями, одеждой, обувью, изделиями из кожи и меха,Деятельность агентов по оптовой торговле пищевыми продуктами, напитками и табачными изделиями,Деятельность агентов, специализирующихся на оптовой торговле прочими отдельными видами товаров,Деятельность агентов по оптовой торговле универсальным ассортиментом товаров,Торговля оптовая зерном, необработанным табаком, семенами и кормами для сельскохозяйственных животных,Торговля оптовая цветами и растениями,Торговля оптовая живыми животными,Торговля оптовая шкурами и кожей,Торговля оптовая фруктами и овощами,Торговля оптовая мясом и мясными продуктами,Торговля оптовая молочными продуктами, яйцами и пищевыми маслами и жирами,Торговля оптовая напитками,Торговля оптовая табачными изделиями,Торговля оптовая сахаром, шоколадом и сахаристыми кондитерскими изделиями,Торговля оптовая кофе, чаем, какао и пряностями,Торговля оптовая прочими пищевыми продуктами, включая рыбу, ракообразных и моллюсков,Торговля оптовая неспециализированная пищевыми продуктами, напитками и табачными изделиями,Торговля оптовая текстильными изделиями,Торговля оптовая одеждой и обувью,Торговля оптовая бытовыми электротоварами,Торговля оптовая изделиями из керамики и стекла и чистящими средствами,Торговля оптовая парфюмерными и косметическими товарами,Торговля оптовая фармацевтической продукцией,Торговля оптовая мебелью, коврами и осветительным оборудованием,Торговля оптовая часами и ювелирными изделиями,Торговля оптовая прочими бытовыми товарами,Торговля оптовая компьютерами, периферийными устройствами к компьютерам и программным обеспечением,Торговля оптовая электронным и телекоммуникационным оборудованием и его запасными частями,Торговля оптовая машинами, оборудованием и инструментами для сельского хозяйства,Торговля оптовая станками,Торговля оптовая машинами и оборудованием для добычи полезных ископаемых и строительства,Торговля оптовая машинами и оборудованием для текстильного, швейного и трикотажного производств,Торговля оптовая офисной мебелью,Торговля оптовая прочей офисной техникой и оборудованием,Торговля оптовая прочими машинами и оборудованием,Торговля оптовая твердым, жидким и газообразным топливом и подобными продуктами,Торговля оптовая металлами и металлическими рудами,Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Торговля оптовая скобяными изделиями, водопроводным и отопительным оборудованием и принадлежностями,Торговля оптовая химическими продуктами,Торговля оптовая прочими промежуточными продуктами,Торговля оптовая отходами и ломом,Торговля оптовая неспециализированная|Пермский край, г Краснокамск, ул Коммунистическая, д 42, офис 4|1|Гладких Ярослав Анатольевич|ФИО: Гладких Ярослав Анатольевич, Должность: ДИРЕКТОР|93197000.0|92250000.0|(342) 2880307, 2479019,+7(902)8094955|2479019@mail.ru
5916034310|"ООО ""ПАЙН ХАУС"""||||16.23|Производство прочих деревянных строительных конструкций и столярных изделий,Распиловка и строгание древесины,Производство шпона, фанеры, деревянных плит и панелей,Производство сборных паркетных покрытий,Производство прочих деревянных изделий; производство изделий из пробки, соломки и материалов для плетения,Строительство жилых и нежилых зданий,Торговля оптовая прочими бытовыми товарами,Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Торговля розничная прочая в неспециализированных магазинах,Торговля розничная прочая в специализированных магазинах,Торговля розничная прочая вне магазинов, палаток, рынков,Деятельность автомобильного грузового транспорта,Предоставление услуг по перевозкам,Деятельность по складированию и хранению,Деятельность вспомогательная прочая, связанная с перевозками,Аренда и управление собственным или арендованным недвижимым имуществом|Пермский край, г Краснокамск, ул Владимира Кима, д 1|7|Черемных Антон Радикович|ФИО: Черемных Антон Радикович, Должность: ДИРЕКТОР|7326000.0|7171000.0|,(342) 2079088, +7(912)0609769|BUH2840184@YANDEX.RU
5916034350|"ООО ""ЭТАЛОН К"""||||56.10|Деятельность ресторанов и услуги по доставке продуктов питания,Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах,Торговля розничная прочая в неспециализированных магазинах,Торговля розничная напитками в специализированных магазинах,Торговля розничная табачными изделиями в специализированных магазинах,Торговля розничная прочими пищевыми продуктами в специализированных магазинах,Деятельность предприятий общественного питания по прочим видам организации питания,Подача напитков|Пермский край, г Краснокамск, ул Чапаева, д 2, офис 4|2|Устинов Иван Владимирович|ФИО: Устинов Иван Владимирович, Должность: ДИРЕКТОР|0.0|7000.0|+7(950)4631743,+7(919)4940714|buhperm59@gmail.com
5916034367|"ООО ""ПРЕМЬЕР РИАЛТИ ГРУПП"""||||68.31|Деятельность агентств недвижимости за вознаграждение или на договорной основе,Разведение прочих животных,Производство готовых кормов для непродуктивных животных,Торговля розничная прочая в неспециализированных магазинах,Торговля розничная цветами и другими растениями, семенами, удобрениями, домашними животными и кормами для домашних животных в специализированных магазинах,Торговля розничная прочая вне магазинов, палаток, рынков,Покупка и продажа собственного недвижимого имущества,Аренда и управление собственным или арендованным недвижимым имуществом,Управление недвижимым имуществом за вознаграждение или на договорной основе|Пермский край, г Краснокамск, ул Калинина, д 6, кв 60|1|Липский Сергей Константинович|ФИО: Липский Сергей Константинович, Должность: ДИРЕКТОР|0.0|0.0|""|lsk.76@mail.ru
5916034423|"ООО ""ИНВЕСТ-АГРО ЛТД"""||||46.71|Торговля оптовая твердым, жидким и газообразным топливом и подобными продуктами,Производство изделий из проволоки, цепей и пружин,Деятельность агентов по оптовой торговле сельскохозяйственным сырьем, живыми животными, текстильным сырьем и полуфабрикатами,Деятельность агентов по оптовой торговле топливом, рудами, металлами и химическими веществами,Деятельность агентов по оптовой торговле лесоматериалами и строительными материалами,Деятельность агентов, специализирующихся на оптовой торговле бумагой и картоном,Торговля оптовая мясом и мясными продуктами,Торговля оптовая молочными продуктами, яйцами и пищевыми маслами и жирами,Торговля оптовая химическими продуктами,Торговля оптовая прочими промежуточными продуктами,Торговля оптовая неспециализированная|Пермский край, г Краснокамск, ул Энтузиастов, д 12, кв 13|1|Кожевников Александр Михайлович|ФИО: Кожевников Михаил Николаевич, Должность: ДИРЕКТОР|1582000.0|1549000.0|""|""
