INN|NameOrg|Surname|Name|Patronymic|Okved|Okveds|Address|Employee Count|Founders|Managers|Income|Expense|Phones|Emails
7814752757|"ООО ""ИРБИС ИНЖИНИРИНГ"""||||41.20|Строительство жилых и нежилых зданий,Разработка строительных проектов,Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения,Строительство прочих инженерных сооружений, не включенных в другие группировки,Разборка и снос зданий,Подготовка строительной площадки,Разведочное бурение,Производство электромонтажных работ,Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха,Производство прочих строительно-монтажных работ,Производство штукатурных работ,Работы столярные и плотничные,Работы по устройству покрытий полов и облицовке стен,Производство малярных и стекольных работ,Производство прочих отделочных и завершающих работ,Производство кровельных работ,Работы строительные специализированные прочие, не включенные в другие группировки,Деятельность агентов по оптовой торговле лесоматериалами и строительными материалами,Деятельность агентов по оптовой торговле универсальным ассортиментом товаров,Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Торговля оптовая неспециализированная,Деятельность автомобильного грузового транспорта,Предоставление услуг по перевозкам,Деятельность по складированию и хранению,Транспортная обработка грузов,Деятельность вспомогательная прочая, связанная с перевозками,Деятельность в области архитектуры,Деятельность в области инженерных изысканий, инженерно-технического проектирования, управления проектами строительства, выполнения строительного контроля и авторского надзора, предоставление технических консультаций в этих областях,Аренда и лизинг грузовых транспортных средств,Аренда и лизинг строительных машин и оборудования,Деятельность по комплексному обслуживанию помещений,Деятельность по чистке и уборке прочая,Деятельность по благоустройству ландшафта,Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки|197349, ГОРОД САНКТ-ПЕТЕРБУРГ, ПР-КТ ИСПЫТАТЕЛЕЙ, Д. 37, ЛИТЕР А, ОФИС С-4-17К|2|Минин Александр Александрович|ФИО: Минин Александр Александрович, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|9736000.0|9047000.0|""|""
7814752796|"ООО ""АДС"""||||41.20|Строительство жилых и нежилых зданий,Производство мебели для офисов и предприятий торговли,Производство кухонной мебели,Производство прочей мебели,Разработка строительных проектов,Производство электромонтажных работ,Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха,Производство прочих строительно-монтажных работ,Производство штукатурных работ,Работы столярные и плотничные,Работы по устройству покрытий полов и облицовке стен,Производство малярных и стекольных работ,Производство прочих отделочных и завершающих работ,Производство кровельных работ,Работы строительные специализированные прочие, не включенные в другие группировки,Торговля оптовая мебелью, коврами и осветительным оборудованием,Торговля оптовая офисной мебелью,Торговля розничная мебелью, осветительными приборами и прочими бытовыми изделиями в специализированных магазинах,Деятельность ресторанов и услуги по доставке продуктов питания,Деятельность в области архитектуры,Деятельность в области инженерных изысканий, инженерно-технического проектирования, управления проектами строительства, выполнения строительного контроля и авторского надзора, предоставление технических консультаций в этих областях,Деятельность специализированная в области дизайна,Деятельность профессиональная, научная и техническая прочая, не включенная в другие группировки,Деятельность по благоустройству ландшафта,Предоставление услуг парикмахерскими и салонами красоты|197227, Г.Санкт-Петербург, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ КОМЕНДАНТСКИЙ АЭРОДРОМ, УЛ БАЙКОНУРСКАЯ, Д. 13, К. 2, ЛИТЕРА А, ПОМЕЩ. 10-Н КАБИНЕТ 2-11|8|Сидорчук Андрей Алексеевич|ФИО: Сидорчук Андрей Алексеевич, Должность: ЛИКВИДАТОР|26875000.0|25545000.0|""|""
7814752820|"ООО ""СК СТРОЙКРАФТ"""||||41.20|Строительство жилых и нежилых зданий,Строительство автомобильных дорог и автомагистралей,Строительство водных сооружений,Строительство прочих инженерных сооружений, не включенных в другие группировки,Разборка и снос зданий,Производство земляных работ,Разведочное бурение,Производство электромонтажных работ,Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха,Производство прочих строительно-монтажных работ,Производство штукатурных работ,Работы столярные и плотничные,Работы по устройству покрытий полов и облицовке стен,Производство малярных и стекольных работ,Производство прочих отделочных и завершающих работ,Производство кровельных работ,Работы строительные специализированные прочие, не включенные в другие группировки,Работы гидроизоляционные,Торговля оптовая машинами и оборудованием для добычи полезных ископаемых и строительства,Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Торговля оптовая неспециализированная,Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах,Торговля розничная непродовольственными товарами, не включенными в другие группировки, в специализированных магазинах,Деятельность в области архитектуры,Деятельность в области гидрометеорологии и смежных с ней областях, мониторинга состояния окружающей среды, ее загрязнения,Деятельность в области технического регулирования, стандартизации, метрологии, аккредитации, каталогизации продукции,Аренда и лизинг строительных машин и оборудования|г Санкт-Петербург, Коломяжский пр-кт, д 20 литера а, помещ 393Н офис 1|0|Миркин Павел Геннадьевич|ФИО: Миркин Павел Геннадьевич, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|0.0|0.0|""|""
7814752860|"ООО ""ПРОФМАКЛЕР"""||||66.12.1|Деятельность биржевых посредников и биржевых брокеров, совершающих товарные фьючерсные и опционные сделки в биржевой торговле,Деятельность агентов по оптовой торговле универсальным ассортиментом товаров,Торговля оптовая неспециализированная,Деятельность по оказанию консультационных и информационных услуг,Консультирование по вопросам коммерческой деятельности и управления,Исследование конъюнктуры рынка и изучение общественного мнения,Деятельность профессиональная, научная и техническая прочая, не включенная в другие группировки,Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки,Предоставление прочих персональных услуг, не включенных в другие группировки|г Санкт-Петербург, Фермское шоссе, д 32 литера а, помещ 32Н офис 3|1|Грицюк Алексей Владимирович|ФИО: Грицюк Алексей Владимирович, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|0.0|0.0|""|""
7814752901|"ООО ""ГЕРЦ ИНЖИНИРИНГ"""||||71.12|Деятельность в области инженерных изысканий, инженерно-технического проектирования, управления проектами строительства, выполнения строительного контроля и авторского надзора, предоставление технических консультаций в этих областях,Разработка строительных проектов,Строительство жилых и нежилых зданий,Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения,Строительство коммунальных объектов для обеспечения электроэнергией и телекоммуникациями,Подготовка строительной площадки,Производство электромонтажных работ,Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха,Производство прочих строительно-монтажных работ,Производство штукатурных работ,Работы по устройству покрытий полов и облицовке стен,Производство прочих отделочных и завершающих работ,Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Торговля оптовая неспециализированная,Деятельность в области архитектуры|г Санкт-Петербург, Торфяная дорога, д 17 к 6 стр 1, помещ 274Н|7|Греценер Алексей Александрович|ФИО: Греценер Алексей Александрович, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|21486000.0|27966000.0|""|""
7814752926|"ООО ""РЕГИОН"""||||42.21|Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения,Забор, очистка и распределение воды,Сбор и обработка сточных вод,Сбор неопасных отходов,Обработка и утилизация неопасных отходов,Демонтаж техники, не подлежащей восстановлению,Утилизация отсортированных материалов,Предоставление услуг в области ликвидации последствий загрязнений и прочих услуг, связанных с удалением отходов,Разработка строительных проектов,Строительство жилых и нежилых зданий,Разборка и снос зданий,Подготовка строительной площадки,Производство электромонтажных работ,Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха,Производство прочих строительно-монтажных работ,Производство штукатурных работ,Работы столярные и плотничные,Работы по устройству покрытий полов и облицовке стен,Производство малярных и стекольных работ,Производство прочих отделочных и завершающих работ,Производство кровельных работ,Работы строительные специализированные прочие, не включенные в другие группировки,Торговля легковыми автомобилями и грузовыми автомобилями малой грузоподъемности,Торговля прочими автотранспортными средствами,Техническое обслуживание и ремонт автотранспортных средств,Торговля оптовая автомобильными деталями, узлами и принадлежностями,Торговля розничная автомобильными деталями, узлами и принадлежностями,Торговля мотоциклами, их деталями, узлами и принадлежностями; техническое обслуживание и ремонт мотоциклов,Торговля оптовая зерном, необработанным табаком, семенами и кормами для сельскохозяйственных животных,Торговля оптовая цветами и растениями,Торговля оптовая текстильными изделиями,Торговля оптовая одеждой и обувью,Торговля оптовая бытовыми электротоварами,Торговля оптовая изделиями из керамики и стекла и чистящими средствами,Торговля оптовая мебелью, коврами и осветительным оборудованием,Торговля оптовая прочими бытовыми товарами,Торговля оптовая компьютерами, периферийными устройствами к компьютерам и программным обеспечением,Торговля оптовая электронным и телекоммуникационным оборудованием и его запасными частями,Торговля оптовая машинами, оборудованием и инструментами для сельского хозяйства,Торговля оптовая станками,Торговля оптовая машинами и оборудованием для добычи полезных ископаемых и строительства,Торговля оптовая машинами и оборудованием для текстильного, швейного и трикотажного производств,Торговля оптовая офисной мебелью,Торговля оптовая прочей офисной техникой и оборудованием,Торговля оптовая прочими машинами и оборудованием,Торговля оптовая твердым, жидким и газообразным топливом и подобными продуктами,Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Торговля оптовая скобяными изделиями, водопроводным и отопительным оборудованием и принадлежностями,Торговля оптовая химическими продуктами,Торговля оптовая прочими промежуточными продуктами,Торговля оптовая неспециализированная,Деятельность сухопутного пассажирского транспорта: перевозки пассажиров в городском и пригородном сообщении,Деятельность легкового такси и арендованных легковых автомобилей с водителем,Деятельность прочего сухопутного пассажирского транспорта, не включенная в другие группировки,Деятельность автомобильного грузового транспорта,Предоставление услуг по перевозкам,Деятельность по складированию и хранению,Деятельность вспомогательная, связанная с сухопутным транспортом,Транспортная обработка грузов,Деятельность вспомогательная прочая, связанная с перевозками,Деятельность почтовой связи общего пользования,Деятельность почтовой связи прочая и курьерская деятельность,Деятельность ресторанов и услуги по доставке продуктов питания,Деятельность предприятий общественного питания по прочим видам организации питания,Подача напитков,Аренда и лизинг легковых автомобилей и легких автотранспортных средств,Аренда и лизинг грузовых транспортных средств,Деятельность агентств по подбору персонала,Деятельность агентств по временному трудоустройству,Деятельность по подбору персонала прочая,Деятельность по комплексному обслуживанию помещений,Деятельность по общей уборке зданий,Деятельность по чистке и уборке жилых зданий и нежилых помещений прочая,Деятельность по чистке и уборке прочая,Деятельность по благоустройству ландшафта,Деятельность административно-хозяйственная комплексная по обеспечению работы организации,Деятельность по фотокопированию и подготовке документов и прочая специализированная вспомогательная деятельность по обеспечению деятельности офиса,Деятельность центров обработки телефонных вызовов,Деятельность по организации конференций и выставок,Деятельность по упаковыванию товаров,Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки|г Санкт-Петербург, пр-кт Королёва, д 61 литера а, кв 208|1|Семенов Андрей Михайлович|ФИО: Ожерельев Ярослав Андреевич, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|5554000.0|5294000.0|""|""
7814752933|"ООО ""АИРМАШ"""||||28.13|Производство прочих насосов и компрессоров,Производство строительных металлических конструкций, изделий и их частей,Производство радиаторов и котлов центрального отопления,Производство прочих металлических цистерн, резервуаров и емкостей,Обработка металлических изделий механическая,Производство металлических бочек и аналогичных емкостей,Производство прочих металлических изделий,Производство гидравлического и пневматического силового оборудования,Производство промышленного холодильного и вентиляционного оборудования,Производство прочих машин и оборудования общего назначения, не включенного в другие группировки,Предоставление услуг по восстановлению и оснащению (завершению) железнодорожных локомотивов, трамвайных моторных вагонов и прочего подвижного состава,Ремонт машин и оборудования,Ремонт электрического оборудования,Монтаж промышленных машин и оборудования,Производство электромонтажных работ,Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха,Производство прочих строительно-монтажных работ,Техническое обслуживание и ремонт прочих автотранспортных средств,Торговля оптовая машинами, оборудованием и инструментами для сельского хозяйства,Торговля оптовая станками,Торговля оптовая машинами и оборудованием для добычи полезных ископаемых и строительства,Торговля оптовая прочими машинами и оборудованием,Деятельность вспомогательная прочая, связанная с перевозками,Аренда и лизинг легковых автомобилей и легких автотранспортных средств,Аренда и лизинг строительных машин и оборудования,Аренда и лизинг прочих сухопутных транспортных средств и оборудования|г Санкт-Петербург, Богатырский пр-кт, д 14 к 2 литера а, помещ 41|4|Осипенко Дмитрий Николаевич|ФИО: Осипенко Дмитрий Николаевич, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|68093000.0|63548000.0|""|""
7814752972|"ООО ""АГЕНТСТВО НЕДВИЖИМОСТИ""ПАРИТЕТПЛЮС"""||||68.31|Деятельность агентств недвижимости за вознаграждение или на договорной основе,Покупка и продажа собственного недвижимого имущества,Аренда и управление собственным или арендованным недвижимым имуществом,Управление недвижимым имуществом за вознаграждение или на договорной основе,Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки|г Санкт-Петербург, Коломяжский пр-кт, д 33 к 2 литера а, помещ 49Н|1|Красковская Наталья Михайловна|ФИО: Красковская Наталья Михайловна, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|||""|""
7814752997|"ООО ""ГРАНДСЕРВИС"""||||81.10|Деятельность по комплексному обслуживанию помещений,Деятельность агентов по оптовой торговле строительными материалами,Деятельность агентов по оптовой торговле вычислительной техникой, телекоммуникационным оборудованием и прочим офисным оборудованием,Деятельность агентов по оптовой торговле мебелью, бытовыми товарами, скобяными, ножевыми и прочими металлическими изделиями,Деятельность агентов по оптовой торговле мебелью,Деятельность агентов по оптовой торговле скобяными, ножевыми и прочими бытовыми металлическими изделиями,Деятельность агентов по оптовой торговле электротоварами и бытовыми электроустановочными изделиями,Деятельность агентов, специализирующихся на оптовой торговле прочими отдельными видами товаров,Деятельность агентов, специализирующихся на оптовой торговле прочими товарами, не включенными в другие группировки,Деятельность агентов по оптовой торговле универсальным ассортиментом товаров,Торговля оптовая неспециализированная,Деятельность по общей уборке зданий,Деятельность по чистке и уборке жилых зданий и нежилых помещений прочая,Деятельность по чистке и уборке прочая,Деятельность по чистке и уборке прочая, не включенная в другие группировки|г Санкт-Петербург, Богатырский пр-кт, д 50 к 1 литера а, кв 551|1|Кузнецов Сергей Александрович|ФИО: Кузнецов Сергей Александрович, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|11698000.0|15667000.0|""|""
7814753006|"ООО ""СТРОЙМОНТАЖ"""||||41.20|Строительство жилых и нежилых зданий,Строительство прочих инженерных сооружений, не включенных в другие группировки,Разборка и снос зданий,Подготовка строительной площадки,Разведочное бурение,Производство электромонтажных работ,Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха,Производство прочих строительно-монтажных работ,Производство штукатурных работ,Работы по устройству покрытий полов и облицовке стен,Производство малярных и стекольных работ,Производство прочих отделочных и завершающих работ,Работы строительные специализированные прочие, не включенные в другие группировки,Деятельность агентов по оптовой торговле пищевыми продуктами, напитками и табачными изделиями,Деятельность агентов по оптовой торговле универсальным ассортиментом товаров|г Санкт-Петербург, ул Сердобольская, д 57/26 литера а, помещ 11Н офис 14|0|Гаев Алексей Александрович|ФИО: Гаев Алексей Александрович, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|34619000.0|33130000.0|""|""
