INN|NameOrg|Surname|Name|Patronymic|Okved|Okveds|Address|Employee Count|Founders|Managers|Income|Expense|Phones|Emails
1832161210|"ООО ""ЗАВОДЕВРОТАНК"""||||46.61|Торговля оптовая машинами, оборудованием и инструментами для сельского хозяйства,Обработка металлических изделий механическая,Производство прочих машин и оборудования для сельского и лесного хозяйства,Производство машин и оборудования для производства пищевых продуктов, напитков и табачных изделий,Ремонт машин и оборудования,Монтаж промышленных машин и оборудования,Строительство жилых и нежилых зданий,Работы по сборке и монтажу сборных конструкций,Торговля оптовая сельскохозяйственными и лесохозяйственными машинами, оборудованием и инструментами, включая тракторы,Торговля оптовая садово-огородной техникой и инвентарем,Торговля оптовая станками,Торговля оптовая прочими машинами и оборудованием,Торговля оптовая неспециализированная,Деятельность автомобильного грузового транспорта|426006, Удмуртская Республика, Г.О. ГОРОД ИЖЕВСК, Г ИЖЕВСК, УЛ ТЕЛЕГИНА, Д. 41, ПОМЕЩ. А-3-23|0|Бакеев Марат Раисович|ФИО: Бакеев Марат Раисович, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|305000.0|306000.0|""|BAKEEV888@MAIL.RU
1832161227|"ООО ТПК ""САРМАТ"""||||46.74.3|Торговля оптовая ручными инструментами,Ремонт машин и оборудования,Торговля оптовая прочими строительными материалами и изделиями|г Ижевск, ул Азина, д 4 к 3, офис 408|0|Боков Александр Алексеевич|ФИО: Боков Александр Алексеевич, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|459000.0|322000.0|""|""
1832161234|"ООО ""СИТИАВТО"""||||49.41|Деятельность автомобильного грузового транспорта,Техническое обслуживание и ремонт автотранспортных средств,Торговля оптовая автомобильными деталями, узлами и принадлежностями,Торговля розничная автомобильными деталями, узлами и принадлежностями,Предоставление услуг по перевозкам|г Ижевск, ул Автономная, д 86|1|Те Оксана Владимировна|ФИО: Те Оксана Владимировна, Должность: Директор|20880000.0|20871000.0|""|OKSANA.TE.74@INBOX.RU
1832161241|"ООО ""ЭДЕЛЬВЕЙС"""||||46.44.2|Торговля оптовая чистящими средствами,Торговля оптовая фруктами и овощами,Торговля оптовая продуктами из мяса и мяса птицы,Торговля оптовая молочными продуктами, яйцами и пищевыми маслами и жирами,Торговля оптовая яйцами,Торговля оптовая сахаром, шоколадом и сахаристыми кондитерскими изделиями,Торговля оптовая мучными кондитерскими изделиями,Торговля оптовая хлебобулочными изделиями,Торговля оптовая кофе, чаем, какао и пряностями,Торговля оптовая прочими пищевыми продуктами, включая рыбу, ракообразных и моллюсков,Торговля оптовая рыбой, ракообразными и моллюсками, консервами и пресервами из рыбы и морепродуктов,Торговля оптовая прочими пищевыми продуктами,Торговля оптовая гомогенизированными пищевыми продуктами, детским и диетическим питанием,Торговля оптовая кормами для домашних животных,Торговля оптовая мукой и макаронными изделиями,Торговля оптовая крупами,Торговля оптовая солью,Торговля оптовая мороженым и замороженными десертами,Торговля оптовая бытовыми электротоварами,Торговля оптовая парфюмерными и косметическими товарами,Торговля оптовая парфюмерными и косметическими товарами, кроме мыла,Торговля оптовая туалетным и хозяйственным мылом,Торговля оптовая прочими бытовыми товарами,Исследование конъюнктуры рынка и изучение общественного мнения|г Ижевск, ул Новоажимова, д 23Е к 1, офис 7|31|Шенкайдер Ирина Викторовна|ФИО: Шенкайдер Ирина Викторовна, Должность: ДИРЕКТОР|32140000.0|32103000.0|""|EDELVEJSE777@GMAIL.COM
1832161266|"ООО ""ССГРУППЫ"""||||78.20|Деятельность агентств по временному трудоустройству,Деятельность в области права,Деятельность заказчика-застройщика, генерального подрядчика,Деятельность рекламных агентств,Деятельность агентств по подбору персонала,Деятельность по подбору персонала прочая,Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки|426028, Удмуртская Республика, Г.О. ГОРОД ИЖЕВСК, Г ИЖЕВСК, УЛ ПОЙМА, Д. 29, ПОМЕЩ. 9 (ЧАСТЬ) ЛИТЕР Б|3|Сон Анастасия Евгеньевна|ФИО: Сон Анастасия Евгеньевна, Должность: ДИРЕКТОР|4465000.0|4387000.0|""|NSGROOP@MAIL.RU
1832161273|"ООО ""КВАНТ"""||||25.11|Производство строительных металлических конструкций, изделий и их частей,Производство прочих готовых металлических изделий, не включенных в другие группировки,Производство медицинских инструментов и оборудования,Строительство жилых и нежилых зданий,Торговля оптовая станками,Торговля оптовая прочими машинами и оборудованием,Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Торговля оптовая неспециализированная,Деятельность автомобильного грузового транспорта,Предоставление услуг по перевозкам|г Ижевск, ул Тверская, д 55А, кв 548|1|Тихонова Кристина Юрьевна|ФИО: Тихонова Кристина Юрьевна, Должность: Директор|7511000.0|7501000.0|""|TIKHONOVA-KRISTINA@INTERNET.RU
1832161280|"ООО ""МОБИЛЬНАЯ ДОСТАВКА"""||||46.90|Торговля оптовая неспециализированная,Прочие виды полиграфической деятельности,Изготовление печатных форм и подготовительная деятельность,Деятельность брошюровочно- переплетная и отделочная и сопутствующие услуги,Деятельность агентов, специализирующихся на оптовой торговле прочими отдельными видами товаров,Торговля оптовая фруктами и овощами,Торговля оптовая сахаром, шоколадом и сахаристыми кондитерскими изделиями,Торговля оптовая кофе, чаем, какао и пряностями,Торговля оптовая одеждой и обувью,Торговля оптовая бытовыми электротоварами,Торговля оптовая изделиями из керамики и стекла и чистящими средствами,Торговля оптовая парфюмерными и косметическими товарами,Торговля оптовая прочими бытовыми товарами,Торговля оптовая прочей офисной техникой и оборудованием,Торговля оптовая прочими промежуточными продуктами,Перевозка грузов неспециализированными автотранспортными средствами,Аренда грузового автомобильного транспорта с водителем,Предоставление услуг по перевозкам,Деятельность курьерская,Деятельность по курьерской доставке различными видами транспорта,Деятельность курьерская прочая|г Ижевск, Заречное шоссе, д 49, кв 101|1|Жданова Наталья Леонидовна|ФИО: Жданова Наталья Леонидовна, Должность: ДИРЕКТОР|298000.0|313000.0|""|""
1832161298|"ООО ""ЗОЛОТОЙ КОЛОС"""||||46.21|Торговля оптовая зерном, необработанным табаком, семенами и кормами для сельскохозяйственных животных,Торговля оптовая зерном, семенами и кормами для животных,Торговля оптовая зерном,Торговля оптовая семенами, кроме семян масличных культур,Торговля оптовая масличными семенами и маслосодержащими плодами,Торговля оптовая кормами для сельскохозяйственных животных,Торговля оптовая сельскохозяйственным сырьем, не включенным в другие группировки,Торговля оптовая фруктами и овощами,Торговля оптовая мясом и мясными продуктами,Торговля оптовая сахаром, шоколадом и сахаристыми кондитерскими изделиями,Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Деятельность вспомогательная, связанная с сухопутным транспортом,Транспортная обработка грузов,Деятельность вспомогательная прочая, связанная с перевозками,Деятельность почтовой связи прочая и курьерская деятельность|г Ижевск, ул Клубная, д 52, кв 67|1|Алескеров Элоглан Надир Оглы|ФИО: Алескеров Элоглан Надир Оглы, Должность: ДИРЕКТОР|1444000.0|1443000.0|""|BKLAIM@YANDEX.RU
1832161308|"ООО ""ДИНАМО-СЕРВИС"""||||46.90|Торговля оптовая неспециализированная,Производство строительных металлических конструкций, изделий и их частей,Ковка, прессование, штамповка и профилирование, изготовление изделий методом порошковой металлургии,Обработка металлов и нанесение покрытий на металлы,Ремонт металлоизделий,Торговля оптовая прочими бытовыми товарами,Торговля розничная непродовольственными товарами, не включенными в другие группировки, в специализированных магазинах,Торговля розничная, осуществляемая непосредственно при помощи информационно-коммуникационной сети Интернет|426011, Удмуртская Республика, Г.О. ГОРОД ИЖЕВСК, Г ИЖЕВСК, ПРОЕЗД ИМ ДЕРЯБИНА, Д. 19, ПОМЕЩ. 3, ЛИТЕР Д|1|Зыков Анатолий Павлович|ФИО: Полякова Екатерина Анатольевна, Должность: ДИРЕКТОР|1022000.0|1063000.0|""|""
1832161315|"ООО ""ИТП"""||||45.11|Торговля легковыми автомобилями и грузовыми автомобилями малой грузоподъемности,Ремонт прочего оборудования,Монтаж промышленных машин и оборудования,Строительство жилых и нежилых зданий,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами прочая, не включенная в другие группировки,Торговля прочими автотранспортными средствами,Торговля оптовая прочими автотранспортными средствами за вознаграждение или на договорной основе,Техническое обслуживание и ремонт автотранспортных средств,Торговля оптовая автомобильными деталями, узлами и принадлежностями,Торговля розничная автомобильными деталями, узлами и принадлежностями,Деятельность агентов по оптовой торговле машинами, промышленным оборудованием, судами и летательными аппаратами,Деятельность агентов по оптовой торговле прочими видами машин и промышленным оборудованием,Торговля оптовая прочими бытовыми товарами,Торговля оптовая машинами, оборудованием и инструментами для сельского хозяйства,Торговля оптовая сельскохозяйственными и лесохозяйственными машинами, оборудованием и инструментами, включая тракторы,Торговля оптовая станками,Торговля оптовая прочими машинами и оборудованием,Торговля оптовая подъемно-транспортными машинами и оборудованием,Торговля оптовая производственным электротехническим оборудованием, машинами, аппаратурой и материалами,Торговля оптовая прочими машинами, приборами, аппаратурой и оборудованием общепромышленного и специального назначения,Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Торговля оптовая химическими продуктами,Торговля оптовая прочими промежуточными продуктами,Торговля оптовая неспециализированная,Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки,Научные исследования и разработки в области общественных и гуманитарных наук,Аренда и лизинг легковых автомобилей и легких автотранспортных средств|г Ижевск, ул Чайковского, д 74, кв 39|0|Ильин Дмитрий Витальевич|ФИО: Ильина Марина Павловна, Должность: ДИРЕКТОР|3375000.0|3306000.0|""|""
