INN|NameOrg|Surname|Name|Patronymic|Okved|Okveds|Address|Employee Count|Founders|Managers|Income|Expense|Phones|Emails
1659176174|"ООО ""ТРЕЙД-В"""||||47.19.1|Торговля розничная большим товарным ассортиментом с преобладанием непродовольственных товаров в неспециализированных магазинах,Деятельность агентов по оптовой торговле строительными материалами,Деятельность агентов по оптовой торговле мебелью, бытовыми товарами, скобяными, ножевыми и прочими металлическими изделиями,Деятельность агентов, специализирующихся на оптовой торговле товарами, не включенными в другие группировки,Деятельность агентов, специализирующихся на оптовой торговле чистящими средствами,Торговля оптовая ювелирными изделиями,Торговля оптовая прочими бытовыми товарами,Торговля оптовая ножевыми изделиями и бытовой металлической посудой,Торговля оптовая садово-огородной техникой и инвентарем,Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Торговля оптовая водопроводным и отопительным оборудованием и санитарно-технической арматурой,Торговля оптовая ручными инструментами,Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах,Торговля розничная мебелью, осветительными приборами и прочими бытовыми изделиями в специализированных магазинах,Торговля розничная косметическими и товарами личной гигиены в специализированных магазинах,Торговля розничная непродовольственными товарами, не включенными в другие группировки, в специализированных магазинах,Торговля розничная бытовым жидким котельным топливом, углем, древесным топливом, топливным торфом в специализированных магазинах,Хранение и складирование прочих грузов|г Воронеж, ул Волгоградская, д 30, офис 313|6|Ахмед Шаббир|ФИО: Ушаков Леонид Вячеславович, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|6261000.0|11343000.0|""|""
1659176181|"ООО ""ЛЕДЭЛЕКТРО"""||||46.43.1|Торговля оптовая электрической бытовой техникой,Производство электрических ламп и осветительного оборудования,Деятельность агентов по оптовой торговле мебелью, бытовыми товарами, скобяными, ножевыми и прочими металлическими изделиями,Деятельность агентов по оптовой торговле электротоварами и бытовыми электроустановочными изделиями,Торговля оптовая бытовыми электротоварами,Торговля оптовая осветительным оборудованием,Торговля оптовая прочими бытовыми товарами,Торговля оптовая прочими потребительскими товарами,Торговля розничная бытовыми электротоварами в специализированных магазинах,Торговля розничная осветительными приборами в специализированных магазинах|г Казань, ул Ботаническая, д 10А, кв 3|1|Юсупов Эдуард Зуфарович|ФИО: Юсупов Эдуард Зуфарович, Должность: ДИРЕКТОР|4183000.0|4074000.0|""|""
1659176209|"ООО ""БРЕНД ХАУЗ"""||||41.20|Строительство жилых и нежилых зданий,Разработка строительных проектов,Строительство прочих инженерных сооружений, не включенных в другие группировки,Разборка и снос зданий,Подготовка строительной площадки,Разведочное бурение,Производство электромонтажных работ,Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха,Производство прочих строительно-монтажных работ,Производство штукатурных работ,Работы столярные и плотничные,Работы по устройству покрытий полов и облицовке стен,Производство малярных и стекольных работ,Производство прочих отделочных и завершающих работ,Производство кровельных работ,Работы строительные специализированные прочие, не включенные в другие группировки|г Казань, ул Рощинская, д 39|1|Хисамов Ринат Наильевич|ФИО: Хисамов Ринат Наильевич, Должность: ДИРЕКТОР|0.0|0.0|""|brandhouses@yandex.ru
1659176216|"ООО ""ТВС"""||||43.22|Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха,Строительство жилых и нежилых зданий,Производство прочих строительно-монтажных работ,Производство штукатурных работ,Работы столярные и плотничные,Производство прочих отделочных и завершающих работ,Работы строительные специализированные прочие, не включенные в другие группировки,Техническое обслуживание и ремонт автотранспортных средств,Деятельность агентов по оптовой торговле твердым, жидким и газообразным топливом и связанными продуктами,Торговля оптовая твердым, жидким и газообразным топливом и подобными продуктами,Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Торговля оптовая неспециализированная,Торговля розничная моторным топливом в специализированных магазинах,Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах,Торговля розничная бытовыми электротоварами в специализированных магазинах,Торговля розничная мебелью, осветительными приборами и прочими бытовыми изделиями в специализированных магазинах,Торговля розничная непродовольственными товарами, не включенными в другие группировки, в специализированных магазинах,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,Торговля розничная прочая вне магазинов, палаток, рынков,Деятельность автомобильного грузового транспорта,Предоставление услуг по перевозкам,Транспортная обработка грузов,Деятельность вспомогательная прочая, связанная с перевозками,Деятельность рекламных агентств,Ремонт электронной бытовой техники|г Казань, ул Родины, д 4, помещ 1|1|Захаров Виталий Юрьевич|ФИО: Захаров Виталий Юрьевич, Должность: ДИРЕКТОР|0.0|0.0|""|""
1659176223|"ООО ""КАМГРАВИЙ"""||||46.73|Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Производство земляных работ,Торговля прочими автотранспортными средствами,Деятельность агентов по оптовой торговле твердым, жидким и газообразным топливом и связанными продуктами,Деятельность агентов по оптовой торговле лесоматериалами,Деятельность агентов по оптовой торговле строительными материалами,Деятельность автомобильного грузового транспорта,Предоставление услуг по перевозкам,Деятельность вспомогательная прочая, связанная с перевозками,Аренда и лизинг строительных машин и оборудования,Аренда и лизинг прочего автомобильного транспорта и оборудования|г Казань, ул Абубекира Терегулова, д 20А, кв 52|4|Асхадуллин Айрат Габдулхаевич|ФИО: Асхадуллин Айрат Габдулхаевич, Должность: ДИРЕКТОР|33507000.0|33240000.0|+7(917)8621177|081117@mail.ru
1659176230|"ООО ""ЛОГИСТИЧЕСКАЯ КОМПАНИЯ ""ТАКИН"""||||52.24|Транспортная обработка грузов,Строительство жилых и нежилых зданий,Деятельность агентов по оптовой торговле пищевыми продуктами, напитками и табачными изделиями,Деятельность агентов, специализирующихся на оптовой торговле прочими отдельными видами товаров,Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах,Деятельность железнодорожного транспорта: междугородные и международные пассажирские перевозки,Деятельность железнодорожного транспорта: грузовые перевозки,Деятельность сухопутного пассажирского транспорта: перевозки пассажиров в городском и пригородном сообщении,Деятельность легкового такси и арендованных легковых автомобилей с водителем,Деятельность прочего сухопутного пассажирского транспорта, не включенная в другие группировки,Деятельность автомобильного грузового транспорта,Предоставление услуг по перевозкам,Деятельность по складированию и хранению,Деятельность вспомогательная прочая, связанная с перевозками,Деятельность по созданию и использованию баз данных и информационных ресурсов,Вложения в ценные бумаги,Аренда и управление собственным или арендованным недвижимым имуществом,Консультирование по вопросам коммерческой деятельности и управления,Исследование конъюнктуры рынка и изучение общественного мнения|г Казань, ул Кул Гали, д 38, помещ 1010|3|Кирпичников Владимир Александрович|ФИО: Кирпичников Владимир Александрович, Должность: ДИРЕКТОР|41009000.0|42556000.0|""|takinlk2017@gmail.com
1659176248|"ООО ""АВТОЛАЙН-БРОКЕР"""||||46.33.2|Торговля оптовая яйцами,Техническое обслуживание и ремонт автотранспортных средств,Торговля оптовая автомобильными деталями, узлами и принадлежностями,Торговля розничная автомобильными деталями, узлами и принадлежностями,Торговля мотоциклами, их деталями, узлами и принадлежностями; техническое обслуживание и ремонт мотоциклов,Торговля оптовая фруктами и овощами,Торговля оптовая мясом и мясными продуктами,Торговля оптовая молочными продуктами, яйцами и пищевыми маслами и жирами,Торговля оптовая соками, минеральной водой и прочими безалкогольными напитками,Торговля оптовая сахаром, шоколадом и сахаристыми кондитерскими изделиями,Торговля оптовая кофе, чаем, какао и пряностями,Торговля оптовая прочими пищевыми продуктами, включая рыбу, ракообразных и моллюсков,Торговля оптовая неспециализированная,Торговля розничная прочая в неспециализированных магазинах,Торговля розничная фруктами и овощами в специализированных магазинах,Торговля розничная мясом и мясными продуктами в специализированных магазинах,Торговля розничная рыбой, ракообразными и моллюсками в специализированных магазинах,Торговля розничная хлебом и хлебобулочными изделиями и кондитерскими изделиями в специализированных магазинах,Торговля розничная безалкогольными напитками в специализированных магазинах,Торговля розничная прочими пищевыми продуктами в специализированных магазинах,Торговля розничная прочая вне магазинов, палаток, рынков,Деятельность страховых агентов и брокеров,Деятельность вспомогательная прочая в сфере страхования и пенсионного обеспечения|г Казань, ул Владимира Кулагина, зд 10|1|Калеев Игорь Николаевич|ФИО: Калеев Игорь Николаевич, Должность: ДИРЕКТОР|0.0|0.0|+7(987)2961086|landysh_line-auto@mail.ru
1659176270|"ООО ""ИНВЕСТПАК"""||||20.16|Производство пластмасс и синтетических смол в первичных формах,Производство пластмассовых плит, полос, труб и профилей,Производство пластмассовых изделий для упаковывания товаров,Производство пластмассовых изделий, используемых в строительстве,Производство прочих пластмассовых изделий,Обработка отходов и лома пластмасс,Деятельность агентов, специализирующихся на оптовой торговле отходами, ломом и материалами для переработки,Деятельность агентов, специализирующихся на оптовой торговле прочими товарами, не включенными в другие группировки,Торговля оптовая пластмассами и резиной в первичных формах,Торговля оптовая неспециализированная,Торговля розничная прочими строительными материалами, не включенными в другие группировки, в специализированных магазинах,Деятельность автомобильного грузового транспорта|г Казань, ул Техническая, д 23Б, помещ 1003 офис 314|2|Валиева Алмазия Фаилевна|ФИО: Валиева Алмазия Фаилевна, Должность: ДИРЕКТОР|0.0|0.0|+7(966)2405538|""
1659176287|"ООО ""АСЛ"""||||52.24|Транспортная обработка грузов,Монтаж промышленных машин и оборудования,Производство прочих строительно-монтажных работ,Работы строительные специализированные прочие, не включенные в другие группировки,Работы по сборке и монтажу сборных конструкций,Торговля оптовая свежими овощами, фруктами и орехами,Торговля оптовая машинами, оборудованием и инструментами для сельского хозяйства,Торговля оптовая офисной мебелью,Торговля оптовая прочими строительными материалами и изделиями,Деятельность автомобильного грузового транспорта,Предоставление услуг по перевозкам,Деятельность по складированию и хранению,Хранение и складирование прочих грузов,Деятельность вспомогательная прочая, связанная с перевозками,Аренда и лизинг строительных машин и оборудования,Аренда и лизинг водных транспортных средств и оборудования,Аренда и лизинг подъемно-транспортного оборудования|г Казань, ул Николая Ершова, д 27А, офис 01/15|2|Садыкова Алина Дамировна|ФИО: Шаймарданов Абдурахмон Тохир Углы, Должность: ДИРЕКТОР|4612000.0|4243000.0|""|""
1659176311|"ООО ""УЮТ СЕРВИС"""||||43.22|Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха,Ремонт машин и оборудования,Ремонт электрического оборудования,Монтаж промышленных машин и оборудования,Деятельность прочего сухопутного пассажирского транспорта, не включенная в другие группировки,Аренда и лизинг легковых автомобилей и легких автотранспортных средств,Прокат и аренда товаров для отдыха и спортивных товаров,Аренда и лизинг водных транспортных средств и оборудования,Деятельность по чистке и уборке жилых зданий и нежилых помещений прочая,Деятельность по чистке и уборке прочая, не включенная в другие группировки,Ремонт коммуникационного оборудования|г Казань, ул Оренбургский Тракт, д 128, офис 20|55|Абдулин Динар Шамилевич|ФИО: Нигматуллин Марат Миннихасанович, Должность: ДИРЕКТОР|47392000.0|45464000.0|""|""
1659176375|"ООО ""РМК ГРУПП"""||||46.18.3|Деятельность агентов, специализирующихся на оптовой торговле техникой, оборудованием и инструментами, применяемыми в медицинских целях,Производство медицинских инструментов и оборудования,Ремонт электронного и оптического оборудования,Техническое обслуживание и ремонт автотранспортных средств,Мойка автотранспортных средств, полирование и предоставление аналогичных услуг,Деятельность агентов по оптовой торговле строительными материалами,Деятельность агентов по оптовой торговле мебелью, бытовыми товарами, скобяными, ножевыми и прочими металлическими изделиями,Деятельность агентов, специализирующихся на оптовой торговле изделиями, применяемыми в медицинских целях,Торговля оптовая изделиями, применяемыми в медицинских целях,Торговля оптовая осветительным оборудованием,Торговля оптовая писчебумажными и канцелярскими товарами,Торговля оптовая компьютерами, периферийными устройствами к компьютерам и программным обеспечением,Торговля оптовая машинами, оборудованием и инструментами для сельского хозяйства,Торговля оптовая станками,Торговля оптовая офисной мебелью,Торговля оптовая техникой, оборудованием и инструментами, применяемыми в медицинских целях,Торговля оптовая скобяными изделиями, водопроводным и отопительным оборудованием и принадлежностями,Аренда грузового автомобильного транспорта с водителем,Деятельность по финансовой аренде (лизингу/сублизингу),Деятельность в области права,Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию,Аренда и лизинг легковых автомобилей и легких автотранспортных средств,Аренда и лизинг приборов, аппаратов и прочего оборудования, применяемого в медицинских целях|г Казань, ул Дубравная, д 14, кв 7|7|Терехин Роман Леонидович|ФИО: Терехин Роман Леонидович, Должность: ДИРЕКТОР|20016000.0|19984000.0|+7(951)0606630|""
1659176400|"ООО ""КАНТАЛ"""||||46.18.99|Деятельность агентов, специализирующихся на оптовой торговле прочими товарами, не включенными в другие группировки,Производство шпона, фанеры, деревянных плит и панелей,Производство прочих деревянных строительных конструкций и столярных изделий,Производство стекольных работ,Производство прочих отделочных и завершающих работ,Деятельность агентов по оптовой торговле мебелью,Деятельность агентов, специализирующихся на оптовой торговле прочими отдельными видами товаров,Торговля оптовая плетеными изделиями, изделиями из пробки, бондарными изделиями и прочими бытовыми деревянными изделиями,Торговля оптовая прочими строительными материалами и изделиями|г Казань, ул Спартаковская, д 88Б, кв 98|2|Валиев Марсель Ханифович|ФИО: Валиев Марсель Ханифович, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|1178000.0|1177000.0|""|oriondoors@mail.ru
