INN|NameOrg|Surname|Name|Patronymic|Okved|Okveds|Address|Employee Count|Founders|Managers|Income|Expense|Phones|Emails
3121008458|"ООО ""БПТ"""||||16.10|Распиловка и строгание древесины,Производство пиломатериалов, кроме профилированных, толщиной более 6 мм; производство непропитанных железнодорожных и трамвайных шпал из древесины,Производство пиломатериалов, профилированных по кромке; производство древесного полотна, древесной муки; производство технологической щепы или стружки,Производство древесины, пропитанной или обработанной защитными или другими веществами,Предоставление услуг по пропитке древесины,Производство шпона, фанеры, деревянных плит и панелей,Производство сборных паркетных покрытий,Производство прочих деревянных строительных конструкций и столярных изделий,Производство сборных деревянных строений,Производство деревянной тары,Производство прочих деревянных изделий; производство изделий из пробки, соломки и материалов для плетения,Производство прочих деревянных изделий,Производство изделий из пробки, соломки и материалов для плетения; производство корзиночных и плетеных изделий,Изготовление изделий из дерева, пробки, соломки и материалов для плетения, корзиночных и плетеных изделий по индивидуальному заказу населения,Производство деревянных инструментов, корпусов и рукояток инструментов, рукояток щеток и метелок, обувных колодок и растяжек для обуви,Производство деревянных столовых и кухонных принадлежностей,Производство деревянных статуэток и украшений из дерева, мозаики и инкрустированного дерева, шкатулок, футляров для ювелирных изделий или ножей,Производство деревянных рам для картин, фотографий, зеркал или аналогичных предметов и прочих изделий из дерева,Производство топливных гранул и брикетов из отходов деревопереработки,Производство изделий из пробки,Производство изделий из соломки, эспарто (альфы) и прочих материалов для плетения,Производство корзиночных и плетеных изделий,Разборка и снос зданий,Подготовка строительной площадки,Производство земляных работ,Производство электромонтажных работ,Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха,Производство прочих строительно-монтажных работ,Производство штукатурных работ,Работы столярные и плотничные,Установка дверей (кроме автоматических и вращающихся), окон, дверных и оконных рам из дерева или прочих материалов,Работы по установке внутренних лестниц, встроенных шкафов, встроенного кухонного оборудования,Производство работ по внутренней отделке зданий (включая потолки, раздвижные и съемные перегородки и т.д.),Работы по устройству покрытий полов и облицовке стен,Производство малярных и стекольных работ,Производство малярных работ,Производство стекольных работ,Производство прочих отделочных и завершающих работ,Производство кровельных работ,Работы строительные специализированные прочие, не включенные в другие группировки,Работы гидроизоляционные,Работы по установке строительных лесов и подмостей,Работы свайные и работы по строительству фундаментов,Работы бетонные и железобетонные,Работы по монтажу стальных строительных конструкций,Работы каменные и кирпичные,Работы по сборке и монтажу сборных конструкций,Работы строительные специализированные, не включенные в другие группировки,Деятельность агентов по оптовой торговле лесоматериалами и строительными материалами,Торговля оптовая древесным сырьем и необработанными лесоматериалами,Торговля оптовая пиломатериалами,Торговля оптовая санитарно-техническим оборудованием,Торговля оптовая лакокрасочными материалами,Торговля оптовая листовым стеклом,Торговля оптовая прочими строительными материалами и изделиями,Торговля оптовая обоями,Торговля оптовая напольными покрытиями (кроме ковров),Торговля оптовая неспециализированная,Торговля розничная лакокрасочными материалами в специализированных магазинах,Торговля розничная санитарно-техническим оборудованием в специализированных магазинах,Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах,Торговля розничная пиломатериалами в специализированных магазинах,Торговля розничная кирпичом в специализированных магазинах,Торговля розничная сборными деревянными строениями в специализированных магазинах|Белгородская обл, г Строитель, ул 2-я Заводская, д 27А, офис 1|6|Иванов Станислав Юрьевич|ФИО: Иванов Станислав Юрьевич, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|0.0|0.0|""|bpt-31@yandex.ru
3121008465|"ООО ""ИНФОСЕРВИС"""||||25.11|Производство строительных металлических конструкций, изделий и их частей,Выращивание зернобобовых культур,Производство радиаторов и котлов центрального отопления,Производство паровых котлов, кроме котлов центрального отопления,Ковка, прессование, штамповка и профилирование, изготовление изделий методом порошковой металлургии,Производство печей, термокамер и печных горелок,Ремонт машин и оборудования,Строительство жилых и нежилых зданий,Производство электромонтажных работ,Деятельность агентов по оптовой торговле лесоматериалами и строительными материалами,Деятельность агентов по оптовой торговле мебелью, бытовыми товарами, скобяными, ножевыми и прочими металлическими изделиями,Деятельность агентов по оптовой торговле текстильными изделиями, одеждой, обувью, изделиями из кожи и меха,Деятельность агентов по оптовой торговле пищевыми продуктами, напитками и табачными изделиями,Деятельность агентов по оптовой торговле пищевыми продуктами,Деятельность агентов по оптовой торговле безалкогольными напитками,Деятельность агентов, специализирующихся на оптовой торговле прочими отдельными видами товаров,Деятельность агентов по оптовой торговле универсальным ассортиментом товаров,Торговля оптовая фруктами и овощами,Торговля оптовая молочными продуктами, яйцами и пищевыми маслами и жирами,Торговля оптовая молочными продуктами,Торговля оптовая пищевыми маслами и жирами,Торговля оптовая напитками,Торговля оптовая соками, минеральной водой и прочими безалкогольными напитками,Торговля оптовая табачными изделиями,Торговля оптовая сахаром, шоколадом и сахаристыми кондитерскими изделиями,Торговля оптовая шоколадом и сахаристыми кондитерскими изделиями,Торговля оптовая мучными кондитерскими изделиями,Торговля оптовая радио-, теле- и видеоаппаратурой и аппаратурой для цифровых видеодисков (DVD),Торговля оптовая машинами, оборудованием и инструментами для сельского хозяйства,Торговля оптовая прочими машинами, приборами, аппаратурой и оборудованием общепромышленного и специального назначения,Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Торговля оптовая неспециализированная,Деятельность автомобильного грузового транспорта,Деятельность в области права,Деятельность спортивных объектов,Деятельность в области спорта прочая|Белгородская обл, г Строитель, ул Мира, д 22, помещ 6|4|Лихачева Наталья Сергеевна|ФИО: Лихачева Наталья Сергеевна, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|147114000.0|146370000.0|""|info.servis2018@mail.ru
3121008497|"ООО ""КОНСАЛТ ЭКСПЕРТС"""||||69.20|Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию,Деятельность вспомогательная прочая в сфере финансовых услуг, кроме страхования и пенсионного обеспечения,Деятельность по проведению финансового аудита,Деятельность по оказанию услуг в области бухгалтерского учета,Деятельность в области налогового консультирования,Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки|Белгородская обл, г Строитель, ул 2-я Заводская, д 1, офис 1|1|Дербенева Ольга Валериевна|ФИО: Дербенева Ольга Валериевна, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|25000.0|0.0|""|""
3121008585|"ООО ""БЕЛВОДСТОК"""||||41.20|Строительство жилых и нежилых зданий,Строительство автомобильных дорог и автомагистралей,Строительство железных дорог и метро,Строительство мостов и тоннелей,Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения,Строительство междугородних линий электропередачи и связи,Строительство местных линий электропередачи и связи,Разборка и снос зданий,Производство земляных работ,Производство электромонтажных работ,Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха,Производство прочих строительно-монтажных работ,Производство штукатурных работ,Работы столярные и плотничные,Работы по устройству покрытий полов и облицовке стен,Производство малярных и стекольных работ,Производство кровельных работ,Работы по установке строительных лесов и подмостей,Работы свайные и работы по строительству фундаментов,Работы бетонные и железобетонные,Работы по монтажу стальных строительных конструкций,Работы по сборке и монтажу сборных конструкций,Работы строительные специализированные, не включенные в другие группировки|Белгородская обл, г Строитель, ул Ленина, д 18, офис 2|1|Удалов Артур Сергеевич|ФИО: Удалов Артур Сергеевич, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|1447000.0|1637000.0|,89192221482|""
3121008810|"ООО ""БЕЛГОРМАШРЕМОНТ"""||||24.52|Литье стали,Литье чугуна,Литье легких металлов,Литье прочих цветных металлов,Обработка металлов и нанесение покрытий на металлы,Обработка металлических изделий механическая,Торговля оптовая отходами и ломом,Аренда и управление собственным или арендованным недвижимым имуществом|Белгородская обл, г Строитель, ул 3-я Заводская, д 4, офис 11|1|Каюн Евгений|ФИО: Каюн Евгений, Должность: ДИРЕКТОР|709000.0|279000.0|""|""
3121008828|"ООО ""ОПТИМА"""||||46.69|Торговля оптовая прочими машинами и оборудованием,Деятельность агентов по оптовой торговле машинами, промышленным оборудованием, судами и летательными аппаратами,Деятельность агентов по оптовой торговле мебелью, бытовыми товарами, скобяными, ножевыми и прочими металлическими изделиями,Торговля оптовая прочими бытовыми товарами,Торговля оптовая машинами, оборудованием и инструментами для сельского хозяйства,Торговля оптовая станками,Торговля оптовая машинами и оборудованием для добычи полезных ископаемых и строительства,Торговля оптовая офисной мебелью,Торговля оптовая прочей офисной техникой и оборудованием,Торговля оптовая твердым, жидким и газообразным топливом и подобными продуктами,Торговля оптовая металлами и металлическими рудами,Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием,Торговля оптовая скобяными изделиями, водопроводным и отопительным оборудованием и принадлежностями,Торговля оптовая химическими продуктами,Торговля оптовая прочими промежуточными продуктами,Торговля оптовая отходами и ломом,Торговля оптовая неспециализированная,Торговля розничная прочая в неспециализированных магазинах,Торговля розничная прочая вне магазинов, палаток, рынков,Деятельность автомобильного грузового транспорта,Предоставление услуг по перевозкам|Белгородская обл, Яковлевский р-н, хутор Редины Дворы, ул Магистральная, д 4А, помещ 1|3|Нетикова Ирина Александровна|ФИО: Нетикова Ирина Александровна, Должность: ДИРЕКТОР|3111000.0|3090000.0|89205696019|""
3121008835|"ООО ТК ""АВТО БЕЛОГОРЬЕ"""||||49.41|Деятельность автомобильного грузового транспорта,Строительство жилых и нежилых зданий,Техническое обслуживание и ремонт автотранспортных средств,Торговля розничная автомобильными деталями, узлами и принадлежностями,Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах,Торговля розничная одеждой в специализированных магазинах,Деятельность вспомогательная прочая, связанная с перевозками|Белгородская обл, г Строитель, ул Промышленная, д 35, офис 8|4|Лихошерстов Александр Евгеньевич|ФИО: Лихошерстов Александр Евгеньевич, Должность: ГЕНЕРАЛЬНЫЙ ДИРЕКТОР|8545000.0|7840000.0|,89192848900|""
3121008842|"ООО ""ЭВЕРЕСТСТРОЙ"""||||46.73.6|Торговля оптовая прочими строительными материалами и изделиями,Торговля оптовая древесным сырьем и необработанными лесоматериалами,Торговля оптовая пиломатериалами|Белгородская обл, Яковлевский р-н, село Терновка, ул Центральная, д 19А|1|Семыкин Сергей Михайлович|ФИО: Семыкин Сергей Михайлович, Должность: ДИРЕКТОР|14726000.0|14591000.0|""|374412@mail.ru
3121008850|"ООО ""ЭКО-МЯСО"""||||01.47|Разведение сельскохозяйственной птицы,Производство мяса в охлажденном виде,Производство пищевых субпродуктов в охлажденном виде,Производство мяса и пищевых субпродуктов в замороженном виде,Производство и консервирование мяса птицы,Производство мяса птицы в охлажденном виде,Производство мяса птицы в замороженном виде,Производство жиров домашней птицы,Производство субпродуктов домашней птицы, пригодных для употребления в пищу,Производство продукции из мяса убойных животных и мяса птицы,Торговля оптовая мясом и мясом птицы, включая субпродукты,Торговля оптовая яйцами,Торговля розничная продуктами из мяса и мяса птицы в специализированных магазинах,Торговля розничная молочными продуктами и яйцами в специализированных магазинах,Деятельность по упаковыванию товаров|Белгородская обл, Яковлевский р-н, село Гостищево, ул Привокзальная, д 58, офис 7|1|Клушина Наталья Анатольевна|ФИО: Луговская Татьяна Валерьевна, Должность: Конкурсный управляющий|0.0|0.0|""|ekomaso@mail.ru
3121008899|"ООО ""СЕМЕЙНОЕ ДЕЛО"""||||56.10|Деятельность ресторанов и услуги по доставке продуктов питания,Производство электромонтажных работ,Производство прочих строительно-монтажных работ,Работы по устройству покрытий полов и облицовке стен,Производство малярных и стекольных работ,Производство прочих отделочных и завершающих работ,Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах,Торговля розничная прочая в неспециализированных магазинах,Торговля розничная в нестационарных торговых объектах и на рынках пищевыми продуктами, напитками и табачной продукцией,Подача напитков,Аренда и управление собственным или арендованным недвижимым имуществом,Деятельность рекламных агентств,Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки|Белгородская обл, г Строитель, ул Жукова, д 3, кв 172|0|Лохматов Георгий Андреевич|ФИО: Лохматов Георгий Андреевич, Должность: ДИРЕКТОР|||""|""
